current_time,tau,p_motor,rpm
10.210671,0.860502,5.978000,6634.000000
10.213127,0.615293,4.270000,6627.000000
10.215251,0.351649,2.440000,6626.000000
10.217355,0.597443,4.148000,6630.000000
10.219469,0.562130,3.904000,6632.000000
10.221672,0.139402,0.968000,6631.000000
10.223926,0.627402,4.356000,6630.000000
10.230038,-0.087767,-0.610000,6637.000000
10.232879,-0.544317,-3.782000,6635.000000
10.235987,-0.140596,-0.976000,6629.000000
10.238620,0.000000,0.000000,6623.000000
10.241259,0.581978,4.026000,6606.000000
10.243723,-0.052995,-0.366000,6595.000000
10.249965,0.318455,2.196000,6585.000000
10.252140,0.355621,2.440000,6552.000000
10.254710,-0.052938,-0.363000,6548.000000
10.256949,0.406543,2.783000,6537.000000
10.259099,0.035411,0.242000,6526.000000
10.261732,0.673844,4.598000,6516.000000
10.264089,0.230667,1.573000,6512.000000
10.266212,0.728271,4.961000,6505.000000
10.274120,0.215777,1.464000,6479.000000
10.276264,0.467733,3.172000,6476.000000
10.278502,1.026524,6.954000,6469.000000
10.280522,0.162033,1.098000,6471.000000
10.282577,0.053961,0.366000,6477.000000
10.284747,0.737123,5.002000,6480.000000
10.290714,0.287613,1.952000,6481.000000
10.293655,0.592380,4.026000,6490.000000
10.296028,0.748104,5.082000,6487.000000
10.298245,0.160382,1.089000,6484.000000
10.300260,0.862441,5.856000,6484.000000
10.302348,0.000000,0.000000,6485.000000
10.308040,0.898792,6.100000,6481.000000
10.310192,-0.341541,-2.318000,6481.000000
10.312272,0.143873,0.976000,6478.000000
10.314392,0.594303,4.026000,6469.000000
10.316535,-0.468964,-3.172000,6459.000000
10.318675,0.465552,3.146000,6453.000000
10.320766,0.578350,3.904000,6446.000000
10.323275,0.018093,0.122000,6439.000000
10.326090,0.634737,4.270000,6424.000000
10.331982,0.327763,2.196000,6398.000000
10.334069,0.397502,2.662000,6395.000000
10.336578,-0.401414,-2.684000,6385.000000
10.338815,0.688532,4.598000,6377.000000
10.340875,-0.292533,-1.952000,6372.000000
10.342902,0.476189,3.172000,6361.000000
10.345375,0.679041,4.514000,6348.000000
10.351731,-0.165354,-1.098000,6341.000000
10.355008,0.590067,3.904000,6318.000000
10.357706,0.332228,2.196000,6312.000000
10.360332,0.239829,1.586000,6315.000000
10.362894,-0.018445,-0.122000,6316.000000
10.369149,-0.147704,-0.976000,6310.000000
10.371631,-0.092242,-0.610000,6315.000000
10.373940,-0.184864,-1.220000,6302.000000
10.376024,0.091864,0.605000,6289.000000
10.378505,-0.148409,-0.976000,6280.000000
10.380790,0.111538,0.732000,6267.000000
10.382875,0.559655,3.660000,6245.000000
10.385068,-0.299345,-1.952000,6227.000000
10.391061,-0.056227,-0.366000,6216.000000
10.393398,0.355355,2.299000,6178.000000
10.396119,-0.340481,-2.196000,6159.000000
10.398869,0.526751,3.388000,6142.000000
10.401346,-0.228099,-1.464000,6129.000000
10.403582,0.743991,4.758000,6107.000000
10.409295,0.019139,0.122000,6087.000000
10.411620,-0.076949,-0.488000,6056.000000
10.413678,0.269947,1.708000,6042.000000
10.415605,0.928144,5.856000,6025.000000
10.417695,0.441897,2.783000,6014.000000
10.419673,0.271475,1.708000,6008.000000
10.421846,-0.310567,-1.952000,6002.000000
10.424307,-0.058319,-0.366000,5993.000000
10.430648,0.389767,2.440000,5978.000000
10.433130,0.136876,0.854000,5958.000000
10.435283,0.451024,2.806000,5941.000000
10.437480,0.235952,1.464000,5925.000000
10.439523,-0.097689,-0.605000,5914.000000
10.441579,-0.236751,-1.464000,5905.000000
10.443794,0.079051,0.488000,5895.000000
10.446040,0.648585,3.993000,5879.000000
10.451653,0.357732,2.196000,5862.000000
10.453978,-0.079864,-0.488000,5835.000000
10.459123,-0.982204,-5.978000,5812.000000
10.461740,0.081384,0.488000,5726.000000
10.464381,0.491827,2.928000,5685.000000
10.470878,0.348155,2.057000,5642.000000
10.473070,-0.273873,-1.586000,5530.000000
10.475157,-0.106258,-0.610000,5482.000000
10.477318,0.000000,0.000000,5430.000000
10.479518,-0.278994,-1.573000,5384.000000
10.481565,-0.327988,-1.830000,5328.000000
10.483703,0.000000,0.000000,5278.000000
10.486104,0.513419,2.806000,5219.000000
10.492137,0.157922,0.854000,5164.000000
10.494643,0.000000,0.000000,5021.000000
10.497159,-0.372205,-1.936000,4967.000000
10.499304,-0.380490,-1.952000,4899.000000
10.501461,-0.048201,-0.244000,4834.000000
10.503638,0.387253,1.936000,4774.000000
10.509295,-0.074157,-0.366000,4713.000000
10.511626,-0.204165,-0.976000,4565.000000
10.513700,-0.387993,-1.830000,4504.000000
10.515706,-0.394563,-1.830000,4429.000000
10.517970,-0.133511,-0.610000,4363.000000
10.520113,-0.135814,-0.610000,4289.000000
10.522627,-0.054826,-0.242000,4215.000000
10.525331,0.056417,0.244000,4130.000000
10.531395,0.000000,0.000000,4047.000000
10.533695,0.030229,0.122000,3854.000000
10.535809,-0.493912,-1.952000,3774.000000
10.537734,-0.189228,-0.732000,3694.000000
10.539694,0.000000,0.000000,3614.000000
10.541684,0.031919,0.121000,3620.000000
10.543750,0.098480,0.366000,3549.000000
10.546039,0.262909,0.976000,3545.000000
10.552030,0.371993,1.342000,3445.000000
10.554511,0.258810,0.854000,3151.000000
10.557231,-0.037921,-0.121000,3047.000000
10.561408,-0.039952,-0.122000,2916.000000
10.563832,0.041667,0.122000,2796.000000
10.570010,0.083874,0.244000,2778.000000
10.572208,0.138089,0.366000,2531.000000
10.574244,0.141833,0.363000,2444.000000
10.576247,0.147408,0.366000,2371.000000
10.578537,0.151958,0.366000,2300.000000
10.580557,0.157293,0.366000,2222.000000
10.582832,0.162409,0.366000,2152.000000
10.585326,0.167628,0.366000,2085.000000
10.587880,0.174143,0.366000,2007.000000
10.595129,0.181184,0.366000,1929.000000
10.597356,0.000000,0.000000,1730.000000
10.599667,0.000000,0.000000,1671.000000
10.602320,0.000000,0.000000,1616.000000
10.604519,0.000000,0.000000,1552.000000
10.610306,0.000000,0.000000,1354.000000
10.612496,0.000000,0.000000,1240.000000
10.614739,0.000000,0.000000,1198.000000
10.617189,0.000000,0.000000,1158.000000
10.619606,0.000000,0.000000,1119.000000
10.622043,0.000000,0.000000,1082.000000
10.625617,0.000000,0.000000,1040.000000
10.632188,0.000000,0.000000,957.000000
10.634548,0.134064,0.122000,869.000000
10.636529,0.135467,0.122000,860.000000
10.638608,0.000000,0.000000,832.000000
10.640737,0.000000,0.000000,821.000000
10.643149,0.000000,0.000000,821.000000
10.645345,0.140739,0.121000,821.000000
10.647681,0.283804,0.244000,821.000000
10.653872,0.281477,0.242000,821.000000
10.656175,0.302995,0.244000,769.000000
10.658481,0.471030,0.366000,742.000000
10.660856,0.488134,0.366000,716.000000
10.663126,0.502884,0.366000,695.000000
10.665474,0.696571,0.488000,669.000000
10.671274,0.541867,0.366000,645.000000
10.673488,0.000000,0.000000,591.000000
10.675534,0.000000,0.000000,572.000000
10.677618,0.000000,0.000000,553.000000
10.679920,0.000000,0.000000,393.000000
10.682955,0.000000,0.000000,377.000000
10.685548,0.000000,0.000000,362.000000
10.688035,0.000000,0.000000,347.000000
10.694165,0.000000,0.000000,333.000000
10.696255,0.000000,0.000000,303.000000
10.698323,0.397616,0.122000,293.000000
10.700315,0.000000,0.000000,284.000000
10.702389,0.414596,0.122000,281.000000
10.704467,0.000000,0.000000,281.000000
10.706916,0.414596,0.122000,281.000000
10.713075,0.414596,0.122000,281.000000
10.716730,0.829192,0.244000,281.000000
10.719297,0.822395,0.242000,281.000000
10.721685,0.829192,0.244000,281.000000
10.724290,0.822395,0.242000,281.000000
10.726577,0.822395,0.242000,281.000000
10.729053,0.822395,0.242000,281.000000
10.734615,0.829192,0.244000,281.000000
10.736615,0.000000,0.000000,279.000000
10.738662,0.000000,0.000000,271.000000
10.740788,0.000000,0.000000,263.000000
10.742752,0.000000,0.000000,255.000000
10.745037,0.000000,0.000000,247.000000
10.747885,0.000000,0.000000,239.000000
10.756113,0.000000,0.000000,231.000000
10.758300,0.000000,0.000000,202.000000
10.760331,0.000000,0.000000,195.000000
10.762530,0.000000,0.000000,189.000000
10.764545,0.000000,0.000000,183.000000
10.766769,0.000000,0.000000,178.000000
10.768630,0.000000,0.000000,172.000000
10.774772,0.000000,0.000000,154.000000
10.777087,1.532913,0.244000,152.000000
10.779898,0.792527,0.122000,147.000000
10.782245,0.000000,0.000000,142.000000
10.784803,0.000000,0.000000,138.000000
10.787270,0.844213,0.122000,138.000000
10.789559,1.688426,0.244000,138.000000
10.795388,0.844213,0.122000,138.000000
10.797571,0.844213,0.122000,138.000000
10.799531,0.844213,0.122000,138.000000
10.801538,0.837293,0.121000,138.000000
10.803477,0.000000,0.000000,138.000000
10.805527,0.844213,0.122000,138.000000
10.807693,0.000000,0.000000,138.000000
10.814172,0.000000,0.000000,138.000000
10.816034,0.000000,0.000000,138.000000
10.819080,0.000000,0.000000,138.000000
10.821549,0.000000,0.000000,138.000000
10.823630,0.000000,0.000000,138.000000
10.825725,0.000000,0.000000,138.000000
10.827878,0.000000,0.000000,138.000000
10.833535,0.000000,0.000000,138.000000
10.835516,0.000000,0.000000,138.000000
10.837520,0.000000,0.000000,138.000000
10.839509,0.000000,0.000000,138.000000
10.841857,0.000000,0.000000,138.000000
10.844532,0.000000,0.000000,138.000000
10.847448,0.000000,0.000000,138.000000
10.850100,0.000000,0.000000,138.000000
10.855896,0.000000,0.000000,138.000000
10.858084,0.889324,0.122000,131.000000
10.860178,1.834668,0.244000,127.000000
10.862334,0.947166,0.122000,123.000000
10.864336,0.979004,0.122000,119.000000
10.866341,0.962822,0.122000,121.000000
10.869118,1.909859,0.242000,121.000000
10.876988,1.925643,0.244000,121.000000
10.879355,0.000000,0.000000,121.000000
10.882668,0.000000,0.000000,121.000000
10.885236,0.000000,0.000000,121.000000
10.887683,0.000000,0.000000,9.000000
10.890379,0.000000,0.000000,2.000000
10.896254,0.000000,0.000000,0.000000
10.898407,0.000000,0.000000,0.000000
10.900468,0.000000,0.000000,0.000000
10.902495,0.000000,0.000000,0.000000
10.904814,0.000000,0.000000,0.000000
10.907618,0.000000,0.000000,0.000000
10.914762,0.000000,0.000000,0.000000
10.917531,0.000000,0.000000,0.000000
10.920088,0.000000,0.122000,0.000000
10.922569,0.000000,0.122000,0.000000
10.924942,1.543065,0.244000,151.000000
10.927352,2.284342,0.366000,153.000000
10.929867,2.284342,0.366000,153.000000
10.936102,2.284342,0.366000,153.000000
10.938647,2.284342,0.366000,153.000000
10.940839,3.045789,0.488000,153.000000
10.943525,3.020823,0.484000,153.000000
10.945810,3.045789,0.488000,153.000000
10.948094,3.045789,0.488000,153.000000
10.950419,3.045789,0.488000,153.000000
10.956583,3.045789,0.488000,153.000000
10.958800,-0.000000,0.000000,-9.000000
10.960834,-0.000000,0.000000,-78.000000
10.963121,-0.000000,0.000000,-76.000000
10.965313,-0.000000,0.000000,-73.000000
10.967619,-0.000000,0.000000,-71.000000
10.970229,-0.000000,0.000000,-69.000000
10.976441,-0.000000,0.000000,-66.000000
10.979084,-0.000000,0.000000,-60.000000
10.981487,-0.000000,0.000000,-58.000000
10.983635,-0.000000,0.000000,-56.000000
10.985924,-0.000000,0.000000,-54.000000
10.988181,-0.000000,0.000000,-52.000000
10.990303,-0.000000,0.000000,-50.000000
10.995914,-0.000000,0.000000,-49.000000
10.998025,-0.000000,0.000000,-45.000000
11.000158,-5.418671,0.244000,-43.000000
11.002530,-2.773843,0.122000,-42.000000
11.005223,1.188790,0.122000,98.000000
11.008404,3.148687,0.366000,111.000000
11.014951,3.148687,0.366000,111.000000
11.017063,3.148687,0.366000,111.000000
11.019050,3.148687,0.366000,111.000000
11.021109,3.148687,0.366000,111.000000
11.023190,3.148687,0.366000,111.000000
11.025240,4.198249,0.488000,111.000000
11.027259,4.198249,0.488000,111.000000
11.029423,4.163837,0.484000,111.000000
11.035670,4.198249,0.488000,111.000000
11.038454,4.198249,0.488000,111.000000
11.040820,0.000000,0.000000,111.000000
11.043183,0.000000,0.000000,111.000000
11.045362,-0.000000,0.000000,-96.000000
11.047574,-0.000000,0.000000,-106.000000
11.049692,-0.000000,0.000000,-106.000000
11.055223,-0.000000,0.000000,-106.000000
11.057332,-0.000000,0.000000,-106.000000
11.059332,-2.198140,0.244000,-106.000000
11.061591,-1.099070,0.122000,-106.000000
11.063932,-1.370605,0.122000,-85.000000
11.066604,3.191820,0.244000,73.000000
11.069568,4.882246,0.363000,71.000000
11.075810,5.139768,0.366000,68.000000
11.078142,5.637165,0.366000,62.000000
11.080302,3.883381,0.244000,60.000000
11.082392,4.017290,0.244000,58.000000
11.084417,4.160765,0.244000,56.000000
11.086543,4.314867,0.244000,54.000000
11.088555,4.480824,0.244000,52.000000
11.090764,4.568683,0.244000,51.000000
11.096514,4.716183,0.242000,49.000000
11.098966,0.000000,0.000000,45.000000
11.101633,0.000000,0.000000,43.000000
11.104302,0.000000,0.000000,42.000000
11.106924,-0.000000,0.000000,-96.000000
11.109408,-0.000000,0.000000,-109.000000
11.111746,-0.000000,0.000000,-112.000000
11.117459,-0.000000,0.000000,-112.000000
11.119466,-0.000000,0.000000,-112.000000
11.121572,-0.000000,0.000000,-112.000000
11.123665,-0.000000,0.000000,-112.000000
11.125754,-0.000000,0.000000,-112.000000
11.127926,-0.000000,0.000000,-112.000000
11.130348,-0.000000,0.000000,-112.000000
11.136495,-0.000000,0.000000,-112.000000
11.138985,-0.000000,0.000000,-112.000000
11.141483,-2.063330,0.242000,-112.000000
11.143662,-1.040191,0.122000,-112.000000
11.145801,1.420749,0.122000,82.000000
11.147795,3.530346,0.366000,99.000000
11.150022,3.640669,0.366000,96.000000
11.152053,3.758110,0.366000,93.000000
11.157568,3.851550,0.363000,90.000000
11.159976,2.807263,0.244000,83.000000
11.162968,2.912535,0.244000,80.000000
11.165531,3.026011,0.244000,77.000000
11.169148,3.148687,0.244000,74.000000
11.172075,3.426512,0.244000,68.000000
11.178276,3.477654,0.244000,67.000000
11.180775,0.000000,0.000000,61.000000
11.183445,0.000000,0.000000,58.000000
11.185656,0.000000,0.000000,56.000000
11.187824,0.000000,0.000000,53.000000
11.189845,-0.000000,0.000000,-2.000000
11.192011,-0.000000,0.000000,-97.000000
11.197654,-0.000000,0.000000,-95.000000
11.199824,-0.000000,0.000000,-87.000000
11.202034,-0.000000,0.000000,-84.000000
11.204081,-0.000000,0.000000,-82.000000
11.206258,-0.000000,0.000000,-79.000000
11.208370,-0.000000,0.000000,-77.000000
11.210464,-0.000000,0.000000,-74.000000
11.218600,-0.000000,0.000000,-72.000000
11.220647,-3.640669,0.244000,-64.000000
11.222689,-1.879055,0.122000,-62.000000
11.224811,3.883381,0.122000,30.000000
11.227566,2.588920,0.244000,90.000000
11.230121,4.017290,0.366000,87.000000
11.232768,4.126660,0.363000,84.000000
11.238855,4.314867,0.366000,81.000000
11.241004,0.000000,0.000000,73.000000
11.243052,0.000000,0.000000,71.000000
11.245341,0.000000,0.000000,69.000000
11.247455,0.000000,0.000000,66.000000
11.249573,0.000000,0.000000,34.000000
11.251813,-0.000000,0.000000,-85.000000
11.257544,-0.000000,0.000000,-84.000000
11.259917,-0.000000,0.000000,-77.000000
11.262440,-0.000000,0.000000,-74.000000
11.264917,-0.000000,0.000000,-72.000000
11.269046,-0.000000,0.000000,-69.000000
11.272508,-0.000000,0.000000,-63.000000
11.278682,-0.000000,0.000000,-57.000000
11.280929,-2.080382,0.122000,-56.000000
11.283083,-2.157434,0.122000,-54.000000
11.285321,-0.000000,0.000000,-52.000000
11.287463,0.000000,0.000000,23.000000
11.289946,2.353564,0.244000,99.000000
11.292873,2.505407,0.244000,93.000000
11.300465,2.532640,0.244000,92.000000
11.302817,4.227311,0.363000,82.000000
11.304986,4.424104,0.366000,79.000000
11.307030,4.561046,0.363000,76.000000
11.309079,4.723030,0.366000,74.000000
11.311336,4.854226,0.366000,72.000000
11.317140,5.065279,0.366000,69.000000
11.319219,5.547687,0.366000,63.000000
11.321464,0.000000,0.000000,61.000000
11.323753,0.000000,0.000000,59.000000
11.326517,0.000000,0.000000,57.000000
11.329088,0.000000,0.000000,55.000000
11.331503,0.000000,0.000000,22.000000
11.337353,-0.000000,0.000000,-97.000000
11.339500,-0.000000,0.000000,-89.000000
11.341639,-0.000000,0.000000,-86.000000
11.343748,-0.000000,0.000000,-84.000000
11.345939,-0.000000,0.000000,-81.000000
11.347894,-0.000000,0.000000,-78.000000
11.349933,-0.000000,0.000000,-76.000000
11.352038,-0.000000,0.000000,-74.000000
11.358473,-0.000000,0.000000,-71.000000
11.360957,-1.792330,0.122000,-65.000000
11.363396,-1.879055,0.122000,-62.000000
11.365622,-1.941690,0.122000,-60.000000
11.367942,2.588920,0.244000,90.000000
11.370144,3.971639,0.366000,88.000000
11.372253,4.111815,0.366000,85.000000
11.378129,4.262247,0.366000,82.000000
11.380181,4.660057,0.366000,75.000000
11.382218,4.787730,0.366000,73.000000
11.384254,4.922595,0.366000,71.000000
11.386549,5.065279,0.366000,69.000000
11.389362,5.295519,0.366000,66.000000
11.392378,5.637165,0.366000,62.000000
11.398325,5.729578,0.366000,61.000000
11.400279,0.000000,0.000000,55.000000
11.402882,0.000000,0.000000,52.000000
11.404957,0.000000,0.000000,52.000000
11.407074,0.000000,0.000000,50.000000
11.409131,0.000000,0.000000,48.000000
11.411240,0.000000,0.000000,47.000000
11.413353,0.000000,0.000000,45.000000
11.419379,0.000000,0.000000,44.000000
11.422201,-3.236151,0.366000,-108.000000
11.425177,23.109298,0.242000,10.000000
11.427473,6.354623,0.366000,55.000000
11.429897,10.401912,0.610000,56.000000
11.432101,10.787168,0.610000,54.000000
11.437962,8.961648,0.488000,52.000000
11.440759,9.708452,0.488000,48.000000
11.442824,15.195837,0.732000,46.000000
11.444954,2.588920,0.122000,45.000000
11.447047,-2.709335,-0.122000,43.000000
11.449242,0.000000,0.000000,42.000000
11.451889,1.207269,0.244000,193.000000
11.454530,2.927171,0.610000,199.000000
11.461259,1.756303,0.366000,199.000000
11.463328,0.000000,0.000000,235.000000
11.465511,0.983134,0.244000,237.000000
11.467894,1.966269,0.488000,237.000000
11.470403,0.983134,0.244000,237.000000
11.472625,0.983134,0.244000,237.000000
11.478602,0.000000,0.000000,237.000000
11.481141,1.085417,0.366000,322.000000
11.483739,2.876578,0.976000,324.000000
11.486158,1.438289,0.488000,324.000000
11.488487,0.000000,0.000000,324.000000
11.490981,-0.359572,-0.122000,324.000000
11.493412,-0.291984,-0.122000,399.000000
11.499351,0.000000,0.000000,407.000000
11.502182,0.858733,0.366000,407.000000
11.504408,1.503244,0.732000,465.000000
11.506599,0.000000,0.000000,486.000000
11.508963,0.000000,0.000000,486.000000
11.512976,0.213764,0.122000,545.000000
11.519915,0.523210,0.366000,668.000000
11.522214,1.741426,1.220000,669.000000
11.524302,2.263854,1.586000,669.000000
11.526365,0.774610,0.610000,752.000000
11.528725,1.231191,0.976000,757.000000
11.531487,1.538988,1.220000,757.000000
11.534685,0.560103,0.488000,832.000000
11.540762,0.140026,0.122000,832.000000
11.542877,0.000000,0.000000,899.000000
11.545511,-0.361837,-0.363000,958.000000
11.547902,-0.241454,-0.244000,965.000000
11.550081,0.359212,0.363000,965.000000
11.552459,0.337855,0.363000,1026.000000
11.555033,0.340316,0.366000,1027.000000
11.561447,0.567193,0.610000,1027.000000
11.563803,1.639326,1.830000,1066.000000
11.565953,0.826251,0.976000,1128.000000
11.568220,0.722970,0.854000,1128.000000
11.570453,0.400349,0.488000,1164.000000
11.572569,0.099235,0.122000,1174.000000
11.574658,0.496173,0.610000,1174.000000
11.580921,-0.095650,-0.122000,1218.000000
11.583265,0.276288,0.366000,1265.000000
11.585650,2.760697,3.660000,1266.000000
11.587992,0.529151,0.732000,1321.000000
11.590212,1.057502,1.464000,1322.000000
11.592253,0.169333,0.244000,1376.000000
11.594711,1.607500,2.318000,1377.000000
11.600360,0.481411,0.732000,1452.000000
11.602565,0.077461,0.122000,1504.000000
11.604553,-0.526475,-0.854000,1549.000000
11.606582,-0.225341,-0.366000,1551.000000
11.608801,0.000000,0.000000,1589.000000
11.611337,-0.292167,-0.488000,1595.000000
11.614033,0.071037,0.122000,1640.000000
11.620420,0.212982,0.366000,1641.000000
11.622806,0.615686,1.098000,1703.000000
11.624844,0.611734,1.098000,1714.000000
11.626926,0.671865,1.220000,1734.000000
11.629075,0.000000,0.000000,1743.000000
11.631073,0.328257,0.605000,1760.000000
11.633237,-0.263131,-0.488000,1771.000000
11.635348,0.065783,0.122000,1771.000000
11.641035,-0.258892,-0.488000,1800.000000
11.643358,0.761033,1.464000,1837.000000
11.645915,1.187978,2.299000,1848.000000
11.648561,0.883543,1.708000,1846.000000
11.651136,0.122119,0.244000,1908.000000
11.653698,0.539358,1.098000,1944.000000
11.659512,0.598364,1.220000,1947.000000
11.661862,-0.115980,-0.244000,2009.000000
11.663979,0.687324,1.464000,2034.000000
11.666274,0.056337,0.121000,2051.000000
11.668859,0.564172,1.220000,2065.000000
11.670971,0.508740,1.098000,2061.000000
11.673118,0.164938,0.366000,2119.000000
11.675423,1.208977,2.684000,2120.000000
11.681906,-0.054364,-0.122000,2143.000000
11.684356,-0.266838,-0.610000,2183.000000
11.686619,-0.053319,-0.122000,2185.000000
11.688772,-0.052549,-0.122000,2217.000000
11.690835,0.630590,1.464000,2217.000000
11.692879,0.052955,0.122000,2200.000000
11.695103,0.529793,1.220000,2199.000000
11.700726,0.155165,0.363000,2234.000000
11.702759,-0.052056,-0.122000,2238.000000
11.704816,0.052173,0.122000,2233.000000
11.707245,-0.260980,-0.610000,2232.000000
11.710277,-0.156098,-0.366000,2239.000000
11.720287,0.104019,0.244000,2240.000000
11.726856,0.360367,0.854000,2263.000000
11.729170,0.772214,1.830000,2263.000000
11.731266,0.464149,1.098000,2259.000000
11.733382,0.206288,0.488000,2259.000000
11.735415,-0.409136,-0.976000,2278.000000
11.741412,0.457866,1.098000,2290.000000
11.743701,-0.451942,-1.089000,2301.000000
11.746235,0.049830,0.122000,2338.000000
11.748627,0.297704,0.732000,2348.000000
11.750960,0.347765,0.854000,2345.000000
11.753112,0.197178,0.484000,2344.000000
11.755225,-0.098969,-0.242000,2335.000000
11.760843,0.000000,0.000000,2335.000000
11.763178,0.348956,0.854000,2337.000000
11.765959,0.000000,0.000000,2339.000000
11.768302,0.301948,0.732000,2315.000000
11.770628,0.151497,0.366000,2307.000000
11.773148,0.049936,0.122000,2333.000000
11.775140,0.698809,1.708000,2334.000000
11.783235,0.000000,0.000000,2312.000000
11.785866,0.756830,1.830000,2309.000000
11.788533,0.504772,1.220000,2308.000000
11.790917,0.000000,0.000000,2322.000000
11.792992,0.751622,1.830000,2325.000000
11.795208,0.000000,0.000000,2313.000000
11.800844,0.594395,1.464000,2352.000000
11.803168,-0.049157,-0.122000,2370.000000
11.805568,-0.048692,-0.121000,2373.000000
11.807705,-0.146076,-0.363000,2373.000000
11.809865,-0.634752,-1.586000,2386.000000
11.811938,0.632895,1.586000,2393.000000
11.814139,-0.096963,-0.244000,2403.000000
11.816525,0.775706,1.952000,2403.000000
11.822762,0.000000,0.000000,2385.000000
11.825046,0.000000,0.000000,2427.000000
11.826993,-0.528025,-1.342000,2427.000000
11.829001,-0.334640,-0.847000,2417.000000
11.831111,-0.337546,-0.854000,2416.000000
11.833138,-0.048664,-0.122000,2394.000000
11.835309,-0.146604,-0.366000,2384.000000
11.842130,0.145463,0.363000,2383.000000
11.844859,-0.203230,-0.488000,2293.000000
11.847302,-0.304845,-0.732000,2293.000000
11.849743,0.203852,0.488000,2286.000000
11.851800,0.153561,0.366000,2276.000000
11.853619,0.410036,0.976000,2273.000000
11.856172,0.266472,0.610000,2186.000000
11.862101,0.000000,0.000000,2185.000000
11.864190,-0.221275,-0.488000,2106.000000
11.866346,-0.276725,-0.610000,2105.000000
11.870957,-0.111112,-0.244000,2097.000000
11.874604,0.000000,0.000000,2011.000000
11.877391,0.175015,0.366000,1997.000000
11.883319,0.060985,0.123000,1926.000000
11.885422,0.061641,0.122000,1890.000000
11.887419,-0.063247,-0.122000,1842.000000
11.889409,-0.065267,-0.122000,1785.000000
11.891361,0.000000,0.000000,1731.000000
11.893415,0.000000,0.000000,1680.000000
11.895782,0.000000,0.000000,1640.000000
11.901819,0.071168,0.122000,1637.000000
11.904138,0.220647,0.366000,1584.000000
11.906607,0.000000,0.000000,1530.000000
11.908992,0.000000,0.000000,1473.000000
11.911400,0.000000,0.000000,1422.000000
11.913572,0.000000,0.000000,1370.000000
11.915670,0.000000,0.000000,1325.000000
11.921327,0.000000,0.000000,1205.000000
11.923318,0.000000,0.000000,1033.000000
11.925349,0.233003,0.244000,1000.000000
11.927587,0.119981,0.122000,971.000000
11.929816,0.121103,0.122000,962.000000
11.932168,0.121103,0.122000,962.000000
11.934588,0.242207,0.244000,962.000000
11.936983,0.360332,0.363000,962.000000
11.943111,0.364447,0.366000,959.000000
11.945539,0.266289,0.244000,875.000000
11.947752,0.276397,0.244000,843.000000
11.949759,0.285893,0.244000,815.000000
11.951766,0.147284,0.122000,791.000000
11.953763,0.301688,0.242000,766.000000
11.955810,0.156588,0.122000,744.000000
11.957937,0.320517,0.242000,721.000000
11.963677,0.166669,0.122000,699.000000
11.965949,0.000000,0.000000,641.000000
11.968493,0.000000,0.000000,619.000000
11.970940,0.000000,0.000000,596.000000
11.973297,0.000000,0.000000,575.000000
11.975739,0.000000,0.000000,555.000000
11.981929,0.000000,0.000000,533.000000
11.984069,0.000000,0.000000,486.000000
11.985992,0.000000,0.000000,470.000000
11.988023,0.000000,0.000000,456.000000
11.990123,0.000000,0.000000,443.000000
11.992189,0.000000,0.000000,429.000000
11.994474,0.000000,0.000000,415.000000
11.997038,0.000000,0.000000,403.000000
12.002948,0.000000,0.000000,387.000000
12.005425,0.658200,0.244000,354.000000
12.007638,1.024939,0.366000,341.000000
12.009980,0.708215,0.244000,329.000000
12.012243,0.730416,0.244000,319.000000
12.014351,0.730416,0.244000,319.000000
12.016437,1.095625,0.366000,319.000000
12.022079,1.460833,0.488000,319.000000
12.024198,1.095625,0.366000,319.000000
12.026306,0.730416,0.244000,319.000000
12.028857,0.730416,0.244000,319.000000
12.031427,1.086644,0.363000,319.000000
12.034146,1.095625,0.366000,319.000000
12.036452,1.095625,0.366000,319.000000
12.042677,1.095625,0.366000,319.000000
12.044970,1.412138,0.244000,165.000000
12.047040,0.000000,0.000000,159.000000
12.049291,0.000000,0.000000,154.000000
12.051417,0.000000,0.000000,149.000000
12.053568,0.000000,0.000000,144.000000
12.055634,0.000000,0.000000,139.000000
12.057896,0.000000,0.000000,135.000000
12.065662,0.000000,0.000000,130.000000
12.068398,0.995739,0.122000,117.000000
12.070910,2.080382,0.244000,112.000000
12.073100,1.088798,0.122000,107.000000
12.075081,1.109537,0.122000,105.000000
12.077400,2.219075,0.244000,105.000000
12.083094,2.200885,0.242000,105.000000
12.085197,2.219075,0.244000,105.000000
12.087284,2.219075,0.244000,105.000000
12.089362,2.219075,0.244000,105.000000
12.091706,2.219075,0.244000,105.000000
12.094958,3.328612,0.366000,105.000000
12.097371,2.219075,0.244000,105.000000
12.103431,3.328612,0.366000,105.000000
12.105663,0.000000,0.000000,105.000000
12.107722,0.000000,0.000000,105.000000
12.109743,0.000000,0.000000,105.000000
12.112060,0.000000,0.000000,105.000000
12.114193,-0.000000,0.000000,-15.000000
12.116417,-0.000000,0.000000,-31.000000
12.119266,-0.000000,0.000000,-30.000000
12.125429,-0.000000,0.000000,-29.000000
12.127900,-0.000000,0.000000,-26.000000
12.130270,-0.000000,0.000000,-24.000000
12.132342,-0.000000,0.000000,-24.000000
12.134696,-0.000000,0.000000,-23.000000
12.137001,-0.000000,0.000000,-23.000000
